Nome_tribunal,Nome_orgao,Ano,Mes,Processos,Cod_ultima_classe,Nome_ultima_classe,Cod_assuntos,Nome_formato,Cod_orgao,Status,dias_antiguidade,descricao,Data
TSE,GABINETE JURISTA 1,2024,2,0601417-39.2022.6.08.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0601417-39.2022.6.08.0000,11549,RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82604,Julgados,,Cargo - Deputado Federal,2024-02-22
TSE,GABINETE STJ1,2024,10,0600281-92.2024.6.13.0001,11549,RECURSO ESPECIAL ELEITORAL,11592,Eletronico,82602,Julgados,,Condicao de Elegibilidade - Quitacao Eleitoral,2024-10-07
TSE,GABINETE STJ1,2024,10,0600281-92.2024.6.13.0001,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82602,Julgados,,Impugnacao ao Registro de Candidatura,2024-10-07
TSE,GABINETE STJ1,2024,10,0600281-92.2024.6.13.0001,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82602,Julgados,,Cargo - Vereador,2024-10-07
TSE,GABINETE STF2,2024,9,0604243-22.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82600,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-09-10
TSE,GABINETE STF2,2024,9,0604243-22.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82600,Julgados,,Prestacao de Contas - De Candidato,2024-09-10
TSE,GABINETE STF2,2024,9,0604243-22.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82600,Julgados,,Cargo - Deputado Estadual,2024-09-10
TSE,GABINETE STF2,2024,10,0600189-21.2024.6.05.0201,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82600,Julgados,,Impugnacao ao Registro de Candidatura,2024-10-04
TSE,GABINETE STF2,2024,10,0600189-21.2024.6.05.0201,11549,RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82600,Julgados,,Cargo - Vice-Prefeito,2024-10-04
TSE,GABINETE STF2,2024,10,0600189-21.2024.6.05.0201,11549,RECURSO ESPECIAL ELEITORAL,11597,Eletronico,82600,Julgados,,Inelegibilidade - Analfabetismo,2024-10-04
TSE,GABINETE STF2,2024,10,0600189-21.2024.6.05.0201,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82600,Julgados,,Eleicoes - Eleicao Majoritaria,2024-10-04
TSE,GABINETE JURISTA 2,2024,10,0600071-66.2024.6.05.0097,11549,RECURSO ESPECIAL ELEITORAL,11592,Eletronico,82605,Julgados,,Condicao de Elegibilidade - Quitacao Eleitoral,2024-10-02
TSE,GABINETE JURISTA 2,2024,10,0600071-66.2024.6.05.0097,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82605,Julgados,,Registro de Candidatura - RRC - Candidato,2024-10-02
TSE,GABINETE JURISTA 2,2024,10,0600071-66.2024.6.05.0097,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82605,Julgados,,Cargo - Vereador,2024-10-02
TSE,GABINETE STF2,2024,11,0600109-48.2024.6.27.0006,11549,RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82600,Julgados,,Cargo - Vice-Prefeito,2024-11-05
TSE,GABINETE STF2,2024,11,0600109-48.2024.6.27.0006,11549,RECURSO ESPECIAL ELEITORAL,11753,Eletronico,82600,Julgados,,Convencao Partidaria,2024-11-05
TSE,GABINETE STF2,2024,11,0600109-48.2024.6.27.0006,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82600,Julgados,,Cargo - Prefeito,2024-11-05
TSE,GABINETE STF2,2024,11,0600109-48.2024.6.27.0006,11549,RECURSO ESPECIAL ELEITORAL,12044,Eletronico,82600,Julgados,,Registro de Candidatura - DRAP Partido/Coligacao,2024-11-05
TSE,GABINETE STF2,2024,11,0600109-48.2024.6.27.0006,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82600,Julgados,,Eleicoes - Eleicao Majoritaria,2024-11-05
TSE,GABINETE STF2,2024,11,0600109-48.2024.6.27.0006,11549,RECURSO ESPECIAL ELEITORAL,11750,Eletronico,82600,Julgados,,Coligacao Partidaria - Majoritaria,2024-11-05
TSE,GABINETE STJ2,2024,11,0600265-39.2024.6.26.0111,11549,RECURSO ESPECIAL ELEITORAL,11600,Eletronico,82603,Julgados,,Inelegibilidade - Desincompatibilizacao,2024-11-25
TSE,GABINETE STJ2,2024,11,0600265-39.2024.6.26.0111,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82603,Julgados,,Impugnacao ao Registro de Candidatura,2024-11-25
TSE,GABINETE STJ2,2024,11,0600265-39.2024.6.26.0111,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82603,Julgados,,Cargo - Prefeito,2024-11-25
TSE,GABINETE STJ2,2024,11,0600265-39.2024.6.26.0111,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82603,Julgados,,Eleicoes - Eleicao Majoritaria,2024-11-25
TSE,GABINETE JURISTA 1,2024,11,0600168-82.2024.6.02.0054,11549,RECURSO ESPECIAL ELEITORAL,11593,Eletronico,82604,Julgados,,Direito de Resposta,2024-11-28
TSE,GABINETE JURISTA 1,2024,11,0600168-82.2024.6.02.0054,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82604,Julgados,,Cargo - Prefeito,2024-11-28
TSE,GABINETE STF3,2024,3,0600030-40.2024.6.00.0000,307,HABEAS CORPUS CRIMINAL,12064,Eletronico,82601,Julgados,,Meios Processuais,2024-03-18
TSE,GABINETE STF3,2024,3,0600030-40.2024.6.00.0000,307,HABEAS CORPUS CRIMINAL,11501,Eletronico,82601,Julgados,,Corrupcao Eleitoral,2024-03-18
TSE,GABINETE JURISTA 2,2024,9,0600003-43.2024.6.04.0001,11549,RECURSO ESPECIAL ELEITORAL,11649,Eletronico,82605,Julgados,,Pesquisa Eleitoral - Divulgacao de Pesquisa Eleitoral Fraudulenta,2024-09-06
TSE,GABINETE JURISTA 2,2024,9,0600003-43.2024.6.04.0001,11549,RECURSO ESPECIAL ELEITORAL,11651,Eletronico,82605,Julgados,,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,2024-09-06
TSE,GABINETE STF3,2024,11,0600241-98.2024.6.13.0102,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82601,Julgados,,Cargo - Prefeito,2024-11-21
TSE,GABINETE STF3,2024,11,0600241-98.2024.6.13.0102,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12637,Eletronico,82601,Julgados,,Propaganda Politica - Propaganda Eleitoral - Redes Sociais,2024-11-21
TSE,GABINETE STF3,2024,11,0600241-98.2024.6.13.0102,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11679,Eletronico,82601,Julgados,,Propaganda Politica - Propaganda Eleitoral - Internet,2024-11-21
TSE,GABINETE JURISTA 1,2024,11,0600121-54.2024.6.14.0061,11549,RECURSO ESPECIAL ELEITORAL,11769,Eletronico,82604,Julgados,,Partido Politico - Comissao Provisoria,2024-11-28
TSE,GABINETE JURISTA 1,2024,11,0600121-54.2024.6.14.0061,11549,RECURSO ESPECIAL ELEITORAL,11753,Eletronico,82604,Julgados,,Convencao Partidaria,2024-11-28
TSE,GABINETE JURISTA 1,2024,11,0600121-54.2024.6.14.0061,11549,RECURSO ESPECIAL ELEITORAL,12044,Eletronico,82604,Julgados,,Registro de Candidatura - DRAP Partido/Coligacao,2024-11-28
TSE,GABINETE JURISTA 1,2024,11,0600121-54.2024.6.14.0061,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82604,Julgados,,Cargo - Vereador,2024-11-28
TSE,GABINETE STJ2,2024,10,0600145-61.2024.6.05.0052,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82603,Julgados,,Impugnacao ao Registro de Candidatura,2024-10-28
TSE,GABINETE STJ2,2024,10,0600145-61.2024.6.05.0052,11549,RECURSO ESPECIAL ELEITORAL,12396,Eletronico,82603,Julgados,,Inelegibilidade - Demissao do servico publico,2024-10-28
TSE,GABINETE STJ2,2024,10,0600145-61.2024.6.05.0052,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82603,Julgados,,Cargo - Vereador,2024-10-28
TSE,GABINETE JURISTA 2,2024,10,0600199-41.2024.6.09.0076,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82605,Julgados,,Impugnacao ao Registro de Candidatura,2024-10-11
TSE,GABINETE JURISTA 2,2024,10,0600199-41.2024.6.09.0076,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-10-11
TSE,GABINETE JURISTA 2,2024,10,0600199-41.2024.6.09.0076,11549,RECURSO ESPECIAL ELEITORAL,14938,Eletronico,82605,Julgados,,Inelegibilidade - Suspensao dos Direitos Politicos por Ato Doloso de Improbidade Administrativa,2024-10-11
TSE,GABINETE JURISTA 2,2024,10,0600199-41.2024.6.09.0076,11549,RECURSO ESPECIAL ELEITORAL,11587,Eletronico,82605,Julgados,,Condicao de Elegibilidade - Domicilio Eleitoral na Circunscricao,2024-10-11
TSE,GABINETE JURISTA 2,2024,10,0600199-41.2024.6.09.0076,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82605,Julgados,,Eleicoes - Eleicao Majoritaria,2024-10-11
TSE,GABINETE JURISTA 2,2024,2,0600148-46.2020.6.06.0046,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82605,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-02-10
TSE,GABINETE JURISTA 2,2024,2,0600148-46.2020.6.06.0046,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-02-10
TSE,GABINETE JURISTA 2,2024,2,0600148-46.2020.6.06.0046,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82605,Julgados,,Prestacao de Contas - De Candidato,2024-02-10
TSE,GABINETE STF1,2024,5,0600838-94.2020.6.26.0183,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82599,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-05-20
TSE,GABINETE STF1,2024,5,0600838-94.2020.6.26.0183,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82599,Julgados,,Prestacao de Contas - De Candidato,2024-05-20
TSE,GABINETE STF1,2024,5,0600838-94.2020.6.26.0183,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82599,Julgados,,Cargo - Vereador,2024-05-20
TSE,GABINETE STF3,2024,12,0600099-66.2024.6.05.0151,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82601,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-12-02
TSE,GABINETE JURISTA 1,2024,12,0603074-64.2022.6.17.0000,11549,RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-12-04
TSE,GABINETE JURISTA 1,2024,12,0603074-64.2022.6.17.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-12-04
TSE,GABINETE JURISTA 1,2024,12,0603074-64.2022.6.17.0000,11549,RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82604,Julgados,,Cargo - Deputado Federal,2024-12-04
TSE,GABINETE STF3,2024,12,0602648-36.2022.6.14.0000,11550,RECURSO ORDINARIO ELEITORAL,12064,Eletronico,82601,Julgados,,Meios Processuais,2024-12-19
TSE,GABINETE STF3,2024,12,0602648-36.2022.6.14.0000,11550,RECURSO ORDINARIO ELEITORAL,11722,Eletronico,82601,Julgados,,Corrupcao ou Fraude,2024-12-19
TSE,GABINETE STF3,2024,12,0602648-36.2022.6.14.0000,11550,RECURSO ORDINARIO ELEITORAL,12597,Eletronico,82601,Julgados,,Candidatura Ficticia,2024-12-19
TSE,GABINETE STF3,2024,12,0602648-36.2022.6.14.0000,11550,RECURSO ORDINARIO ELEITORAL,14941,Eletronico,82601,Julgados,,Percentual de Genero,2024-12-19
TSE,GABINETE STF3,2024,12,0602648-36.2022.6.14.0000,11550,RECURSO ORDINARIO ELEITORAL,11630,Eletronico,82601,Julgados,,Cargo - Deputado Estadual,2024-12-19
TSE,GABINETE STF2,2024,9,0601863-53.2022.6.04.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82600,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-09-10
TSE,GABINETE STF2,2024,9,0601863-53.2022.6.04.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82600,Julgados,,Prestacao de Contas - De Candidato,2024-09-10
TSE,GABINETE STF2,2024,9,0601863-53.2022.6.04.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82600,Julgados,,Cargo - Deputado Federal,2024-09-10
TSE,GABINETE JURISTA 1,2024,9,0600333-66.2024.6.08.0021,11549,RECURSO ESPECIAL ELEITORAL,11597,Eletronico,82604,Julgados,,Inelegibilidade - Analfabetismo,2024-09-27
TSE,GABINETE JURISTA 1,2024,9,0600333-66.2024.6.08.0021,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82604,Julgados,,Registro de Candidatura - RRC - Candidato,2024-09-27
TSE,GABINETE JURISTA 1,2024,9,0600333-66.2024.6.08.0021,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82604,Julgados,,Cargo - Vereador,2024-09-27
TSE,GABINETE JURISTA 1,2024,11,0600072-07.2024.6.17.0036,11549,RECURSO ESPECIAL ELEITORAL,11598,Eletronico,82604,Julgados,,Inelegibilidade - Condenacao Criminal por orgao colegiado ou Transitada em Julgado,2024-11-19
TSE,GABINETE JURISTA 1,2024,11,0600072-07.2024.6.17.0036,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82604,Julgados,,Registro de Candidatura - RRC - Candidato,2024-11-19
TSE,GABINETE JURISTA 1,2024,11,0600072-07.2024.6.17.0036,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82604,Julgados,,Cargo - Vereador,2024-11-19
TSE,GABINETE STJ1,2024,8,0000108-47.2018.6.13.0254,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82602,Julgados,,Meios Processuais,2024-08-06
TSE,GABINETE STJ1,2024,8,0000108-47.2018.6.13.0254,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11513,Eletronico,82602,Julgados,,Arregimentacao de Eleitor ou Boca de Urna,2024-08-06
TSE,GABINETE STJ1,2024,8,0000108-47.2018.6.13.0254,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11514,Eletronico,82602,Julgados,,Divulgacao de Propaganda Eleitoral no Dia da Eleicao,2024-08-06
TSE,GABINETE STF2,2024,8,0600065-19.2021.6.05.0015,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Julgados,,Meios Processuais,2024-08-27
TSE,GABINETE STF2,2024,8,0600065-19.2021.6.05.0015,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11698,Eletronico,82600,Julgados,,Contas - Nao Apresentacao das Contas,2024-08-27
TSE,GABINETE STF2,2024,8,0600065-19.2021.6.05.0015,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82600,Julgados,,Prestacao de Contas - De Candidato,2024-08-27
TSE,GABINETE STF2,2024,8,0600065-19.2021.6.05.0015,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82600,Julgados,,Cargo - Vereador,2024-08-27
TSE,GABINETE JURISTA 1,2024,2,0601166-85.2022.6.20.0000,11549,RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0601166-85.2022.6.20.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0601166-85.2022.6.20.0000,11549,RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82604,Julgados,,Cargo - Deputado Estadual,2024-02-22
TSE,GABINETE STJ1,2024,11,0600263-56.2024.6.24.0004,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11681,Eletronico,82602,Julgados,,Propaganda Politica - Propaganda Eleitoral - Outdoors,2024-11-13
TSE,GABINETE STJ1,2024,11,0600263-56.2024.6.24.0004,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11662,Eletronico,82602,Julgados,,Propaganda Politica - Propaganda Eleitoral - Comicio/Showmicio,2024-11-13
TSE,GABINETE STJ1,2024,11,0600263-56.2024.6.24.0004,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11655,Eletronico,82602,Julgados,,Propaganda Politica - Propaganda Eleitoral - Banner/Cartaz/Faixa,2024-11-13
TSE,GABINETE JURISTA 1,2024,2,0601628-64.2022.6.12.0000,11549,RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82604,Julgados,,Contas - Aprovacao das Contas com Ressalvas,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0601628-64.2022.6.12.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0601628-64.2022.6.12.0000,11549,RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82604,Julgados,,Cargo - Deputado Federal,2024-02-22
TSE,GABINETE STF2,2024,10,0000008-14.2014.6.26.0273,11549,RECURSO ESPECIAL ELEITORAL,11438,Eletronico,82600,Julgados,,Inscricao Fraudulenta,2024-10-01
TSE,GABINETE STJ2,2024,9,0601086-95.2022.6.03.0000,11549,RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82603,Julgados,,Contas - Aprovacao das Contas com Ressalvas,2024-09-03
TSE,GABINETE STJ2,2024,9,0601086-95.2022.6.03.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82603,Julgados,,Prestacao de Contas - De Candidato,2024-09-03
TSE,GABINETE STJ2,2024,9,0601086-95.2022.6.03.0000,11549,RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82603,Julgados,,Cargo - Deputado Estadual,2024-09-03
TSE,GABINETE JURISTA 1,2024,11,0600082-87.2019.6.08.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12048,Eletronico,82604,Julgados,,Prestacao de Contas - De Exercicio Financeiro,2024-11-28
TSE,GABINETE STF2,2024,9,0600082-35.2020.6.19.0004,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Julgados,,Meios Processuais,2024-09-10
TSE,GABINETE STF2,2024,9,0600082-35.2020.6.19.0004,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82600,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-09-10
TSE,GABINETE STF2,2024,10,0000223-91.2016.6.14.0066,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Julgados,,Meios Processuais,2024-10-02
TSE,GABINETE STF2,2024,10,0000223-91.2016.6.14.0066,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82600,Julgados,,Cargo - Prefeito,2024-10-02
TSE,GABINETE STF2,2024,10,0000223-91.2016.6.14.0066,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11721,Eletronico,82600,Julgados,,Captacao Ilicita de Sufragio,2024-10-02
TSE,GABINETE STF2,2024,10,0000223-91.2016.6.14.0066,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11718,Eletronico,82600,Julgados,,Abuso - De Poder Economico,2024-10-02
TSE,GABINETE STF2,2024,10,0600053-21.2022.6.12.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Julgados,,Meios Processuais,2024-10-04
TSE,GABINETE STF2,2024,10,0600053-21.2022.6.12.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11651,Eletronico,82600,Julgados,,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,2024-10-04
TSE,GABINETE STJ1,2024,6,0604313-17.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82602,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-06-28
TSE,GABINETE STJ1,2024,6,0604313-17.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82602,Julgados,,Prestacao de Contas - De Candidato,2024-06-28
TSE,GABINETE STJ1,2024,6,0604313-17.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82602,Julgados,,Cargo - Deputado Estadual,2024-06-28
TSE,GABINETE STF1,2024,6,0600876-28.2022.6.00.0000,156,CUMPRIMENTO DE SENTENCA,11649,Eletronico,82599,Julgados,,Pesquisa Eleitoral - Divulgacao de Pesquisa Eleitoral Fraudulenta,2024-06-03
TSE,GABINETE JURISTA 1,2024,8,0600979-09.2020.6.08.0024,11549,RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82604,Julgados,,Meios Processuais,2024-08-29
TSE,GABINETE JURISTA 1,2024,8,0600979-09.2020.6.08.0024,11549,RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82604,Julgados,,Cargo - Vice-Prefeito,2024-08-29
TSE,GABINETE JURISTA 1,2024,8,0600979-09.2020.6.08.0024,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82604,Julgados,,Cargo - Prefeito,2024-08-29
TSE,GABINETE JURISTA 1,2024,8,0600979-09.2020.6.08.0024,11549,RECURSO ESPECIAL ELEITORAL,11718,Eletronico,82604,Julgados,,Abuso - De Poder Economico,2024-08-29
TSE,GABINETE JURISTA 1,2024,2,0603997-26.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0603997-26.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0603997-26.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82604,Julgados,,Cargo - Deputado Estadual,2024-02-22
TSE,GABINETE STF2,2024,12,0600014-93.2024.6.08.0055,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82600,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-12-19
TSE,GABINETE JURISTA 2,2024,10,0600233-38.2024.6.06.0031,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82605,Julgados,,Impugnacao ao Registro de Candidatura,2024-10-06
TSE,GABINETE JURISTA 2,2024,10,0600233-38.2024.6.06.0031,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82605,Julgados,,Cargo - Vereador,2024-10-06
TSE,GABINETE JURISTA 1,2024,9,0601441-62.2022.6.01.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-09-05
TSE,GABINETE JURISTA 1,2024,9,0601441-62.2022.6.01.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-09-05
TSE,GABINETE JURISTA 1,2024,9,0601441-62.2022.6.01.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82604,Julgados,,Cargo - Deputado Estadual,2024-09-05
TSE,GABINETE STJ1,2024,11,0600026-31.2024.6.05.0075,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82602,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-11-21
TSE,GABINETE JURISTA 2,2024,5,0600042-09.2021.6.17.0090,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12048,Eletronico,82605,Julgados,,Prestacao de Contas - De Exercicio Financeiro,2024-05-02
TSE,GABINETE STF3,2024,6,0600031-02.2024.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12048,Eletronico,82601,Julgados,,Prestacao de Contas - De Exercicio Financeiro,2024-06-04
TSE,GABINETE STF3,2024,6,0600031-02.2024.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12366,Eletronico,82601,Julgados,,Execucao - Cumprimento de Sentenca,2024-06-04
TSE,GABINETE JURISTA 1,2024,4,0600058-21.2022.6.09.0002,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-04-04
TSE,GABINETE JURISTA 1,2024,4,0600058-21.2022.6.09.0002,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-04-04
TSE,GABINETE JURISTA 1,2024,4,0600058-21.2022.6.09.0002,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82604,Julgados,,Cargo - Vereador,2024-04-04
TSE,GABINETE JURISTA 2,2024,12,0600051-69.2024.6.05.0196,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82605,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-12-17
TSE,GABINETE STJ2,2024,9,0607249-52.2022.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82603,Julgados,,Contas - Aprovacao das Contas com Ressalvas,2024-09-01
TSE,GABINETE STJ2,2024,9,0607249-52.2022.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82603,Julgados,,Prestacao de Contas - De Candidato,2024-09-01
TSE,GABINETE STJ2,2024,9,0607249-52.2022.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82603,Julgados,,Cargo - Deputado Federal,2024-09-01
TSE,GABINETE STJ1,2024,11,0600034-18.2024.6.16.0005,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82602,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-11-08
TSE,GABINETE STF2,2024,8,0600735-96.2020.6.02.0008,11549,RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82600,Julgados,,Cargo - Vice-Prefeito,2024-08-22
TSE,GABINETE STF2,2024,8,0600735-96.2020.6.02.0008,11549,RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Julgados,,Meios Processuais,2024-08-22
TSE,GABINETE STF2,2024,8,0600735-96.2020.6.02.0008,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82600,Julgados,,Cargo - Prefeito,2024-08-22
